,name,platform_id,url,total_review_count,address,id,image_url,lat,lng,zabiha_name,zabiha_lat,zabiha_lng,zabiha_distance,zabiha_similarity,mfoodies_name,mfoodies_lat,mfoodies_lng,mfoodies_distance,mfoodies_similarity,halal,note_1,note_2
3803,Chicago's Pizza With a Twist,qwfow0Lqdn7GUvgfAXS15g,https://www.yelp.com/biz/chicagos-pizza-with-a-twist-edison?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,73,"{""2668 Woodbridge Ave"",""Edison, NJ 08837""}",23409,https://s3-media2.fl.yelpcdn.com/bphoto/nCvAirjDkk_2h6Q8ZJuUjg/o.jpg,40.51136833,-74.364125,Famous Falafel,40.551081,-74.150392,18.59533279,0.285714286,Al Masry,40.7040908,-74.0131726,36.56444649,0.111111111,TRUE,�I love that they also serve�halal�- just be sure to request for�halal�if you specifically eat�halal.�,
3805,Koy Turkish Grill,qXvFF-V30Qf70xjY8BPOkQ,https://www.yelp.com/biz/koy-turkish-grill-east-brunswick-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,317,"{""647A Rt 18 E"",""East Brunswick, NJ 08816""}",23413,https://s3-media4.fl.yelpcdn.com/bphoto/Z4Aor5LzbapTi3JPY6EIFg/o.jpg,40.4323437,-74.3871699,Bistro Grill,40.5425821,-74.1453515,23.84269165,0.551724138,Al Masry,40.7040908,-74.0131726,43.71515235,0.08,FALSE,They are 1000 times better than�Halal�guys.�,
3807,Calcutta Wok,TdDwvcgWYM8I4Jhiyd0mog,https://www.yelp.com/biz/calcutta-wok-woodbridge-township?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,72,"{""1585 Oak Tree Rd"",""Woodbridge Township, NJ 08820""}",23416,https://s3-media3.fl.yelpcdn.com/bphoto/A_Td5j-e2xTdq3RKpnOe7Q/o.jpg,40.57279425,-74.33338761,Famous Falafel,40.551081,-74.150392,15.64599355,0.230769231,Al Masry,40.7040908,-74.0131726,30.71132058,0.1,TRUE,"Food is�halal, would definitely recommend!",
3808,Kennedy Fried Chicken,2OZj0s8obtFvVYoC2_OgTA,https://www.yelp.com/biz/kennedy-fried-chicken-fords?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,15,"{""426 New Brunswick Ave"",""Fords, NJ 08863""}",23417,https://s3-media2.fl.yelpcdn.com/bphoto/gGvE8Y4fcLkqsVcuHWpIxw/o.jpg,40.527727,-74.308879,Zaytoun,40.7471947,-73.8837387,43.38689544,0.071428571,Affy's Premium Grill,40.764918,-73.9551707,39.82640747,0.195121951,FALSE,Way better then�Halal�Guy in NY.,
3809,Nunzio's Pizzeria,rB_vf8FVsyUD_-HsoYzDSA,https://www.yelp.com/biz/nunzios-pizzeria-iselin?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,63,"{""675 Rte 1 S"",""Iselin, NJ 08830""}",23418,https://s3-media1.fl.yelpcdn.com/bphoto/F7V-LIO8_M6vn7_1DPr0dg/o.jpg,40.560805,-74.309481,Famous Falafel,40.551081,-74.150392,13.48369505,0.258064516,Al Masry,40.7040908,-74.0131726,29.64900845,0.16,TRUE,Also love that everything is�halal.�,
3813,Airport Deli,OLEjsQZtBDLRdiLe19o4fg,https://www.yelp.com/biz/airport-deli-elizabeth-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2,"{""720 Spring St"",""Elizabeth, NJ 07201""}",23470,https://s3-media4.fl.yelpcdn.com/bphoto/NaT0_d9bH55Fdcta2chiDg/o.jpg,40.67629198,-74.19866042,Halal Crown Chicken,40.640462,-74.1312001,6.946579782,0.129032258,Al Masry,40.7040908,-74.0131726,15.94160357,0.2,FALSE,Definitely recommend this place and also the chicken�halal�platter is a must. Give it a try!,
3815,Shalimar Restaurant,eadjbjuX0nZ7RGnx9_fNeg,https://www.yelp.com/biz/shalimar-restaurant-iselin?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,151,"{""1335 Oak Tree Rd"",""Iselin, NJ 08830""}",23476,https://s3-media3.fl.yelpcdn.com/bphoto/f4Mx04lubj7Cvoz8MDlnPw/o.jpg,40.5736954,-74.3243423,Famous Falafel,40.551081,-74.150392,14.90798572,0.242424242,Al Masry,40.7040908,-74.0131726,29.99331472,0.148148148,TRUE,Food is�halal�and there is a huge selection.,
3817,Mike's Bagel Deli & Pizza,eUkGJF6SNDMGrxEYNhtW7A,https://www.yelp.com/biz/mikes-bagel-deli-and-pizza-roselle?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,24,"{""711 E 1st Ave"",""Roselle, NJ 07203""}",23513,https://s3-media2.fl.yelpcdn.com/bphoto/CQcx4MdR5vl8-F2l2I37BQ/o.jpg,40.66285,-74.24606,Papa's Halal Chicken,40.6252772,-74.1484573,9.23407439,0.311111111,Al Masry,40.7040908,-74.0131726,20.16576384,0.181818182,TRUE,Really good place for�halal�burgers,
3825,Choolaah,NyLYY8q1-H3hfsTwuwLPCg,https://www.yelp.com/biz/choolaah-orange-village-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,627,"{""27100 Chagrin Blvd"",""Orange Village, OH 44122""}",23501,https://s3-media3.fl.yelpcdn.com/bphoto/HkqQkr6mHThWIgllbhXqBw/o.jpg,41.461667,-81.487127,Papa's Halal Chicken,40.6252772,-74.1484573,622.2438884,0.142857143,Halal Kitchen,40.7340458,-74.0080545,631.7065062,0.285714286,FALSE,"Also, for you guys wondering the lamb meatballs are the only thing�halal�on the menu, I haven't tried them but those are next on my list!",
3826,Urban Kitchen & Deli,1ktw2saTrIr_YJSxQjhnpg,https://www.yelp.com/biz/urban-kitchen-and-deli-cleveland?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,97,"{""9751 Chester Ave"",""Cleveland, OH 44106""}",23502,https://s3-media3.fl.yelpcdn.com/bphoto/NYFhW5t1z_1rV-ew4ys35g/o.jpg,41.505688,-81.61949,Papa's Halal Chicken,40.6252772,-74.1484573,633.7399897,0.3,Halal Kitchen,40.7340458,-74.0080545,643.1183582,0.545454545,TRUE,I especially love that everything is�halal.,
3827,Euro Wafel Bar,ugGMhvYnjheG3rHKxK2-gQ,https://www.yelp.com/biz/euro-wafel-bar-cleveland?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,100,"{""11457 Mayfield Rd Cleveland"",""Cleveland, OH 44106""}",23503,https://s3-media2.fl.yelpcdn.com/bphoto/lx-IK0EOZhLJUKhmLSUibA/o.jpg,41.509018,-81.603688,Papa's Halal Chicken,40.6252772,-74.1484573,632.4740129,0.235294118,Halal Kitchen,40.7340458,-74.0080545,641.8412799,0.222222222,TRUE,We were recommeded the diane waffle (with�halal�chicken) by the server and it definitely exceeded our expectations.,
3831,Rumi's Market and Deli,zYbEKtLeosxhTzF4zSRIyA,https://www.yelp.com/biz/rumis-market-and-deli-cleveland?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,28,"{""8225 Carnegie Ave"",""Cleveland, OH 44103""}",23507,https://s3-media4.fl.yelpcdn.com/bphoto/lweOIv_9WhbsC7amn33iUw/o.jpg,41.5013407,-81.6304248,Papa's Halal Chicken,40.6252772,-74.1484573,634.5911835,0.333333333,Halal Kitchen,40.7340458,-74.0080545,643.9821895,0.171428571,TRUE,The store only survives on its exploitation of people who keep�Halal�and don't have any other options within a good 30-45 minute distance.,
3836,Douglass Pizza,MQTiDKvuKFobyaHjdbDmnA,https://www.yelp.com/biz/douglass-pizza-edison?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,34,"{""249 Talmadge Rd"",""Edison, NJ 08817""}",23522,https://s3-media3.fl.yelpcdn.com/bphoto/kx4JGX-gL2r8cX8X4Abc3A/o.jpg,40.54083489,-74.39772964,Famous Falafel,40.551081,-74.150392,20.92990118,0.285714286,Al Masry,40.7040908,-74.0131726,37.18784899,0.272727273,FALSE,"I recommend stelton pizzeria, rose's pizza &�halal, and target's archer farms pizzas.",
3839,Farine Baking Company,7oD0ZcPnVsEihiDPzEKSnw,https://www.yelp.com/biz/farine-baking-company-bellerose?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,5,"{""256-13 Hillside Ave"",""Bellerose, NY 11001""}",23565,https://s3-media3.fl.yelpcdn.com/bphoto/t1dq0dnIKJkRHKyN1EMkiQ/o.jpg,40.736898,-73.711261,New Sunshine Grill & Restaurant ,40.7366609,-73.7124951,0.10726838,0.264150943,Asian Taste 86 Halal Food,40.8018929,-73.9344242,20.13492135,0.304347826,TRUE,"Added bonus: there was lots of street parking, and this place is�halal!",
3841,Bundu Khan Kabab House,oUxoBvHa9vYdtB-QncHGHw,https://www.yelp.com/biz/bundu-khan-kabab-house-floral-park?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,149,"{""25319 Union Tpke"",""Floral Park, NY 11004""}",23569,https://s3-media1.fl.yelpcdn.com/bphoto/jXSJOIOUG1jkhOyxbhfglQ/o.jpg,40.7443106,-73.7174739,Hamza & Medina Halal Food,40.7364947,-73.713286,0.93797801,0.212765957,Asian Taste 86 Halal Food,40.8018929,-73.9344242,19.35850691,0.29787234,TRUE,4 stars because its�halal�and I usually get takeout anyway.,
3860,St Louis Taco and Pita Grill,eCHbS30W2D-WomfqDUsvag,https://www.yelp.com/biz/st-louis-taco-and-pita-grill-ballwin?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,180,"{""15493 Manchester Rd"",""Ballwin, MO 63011""}",23899,https://s3-media4.fl.yelpcdn.com/bphoto/3nvy5ljKzOFCh2Z9IWg4nQ/o.jpg,38.59294007,-90.56762047,Famous Falafel,40.551081,-74.150392,1421.749939,0.333333333,Al Masry,40.7040908,-74.0131726,1434.421197,0.166666667,FALSE,If you are Muslim and strictly eat�halal�please don't eat here I'm begging you.,
3862,Pok��_��_ Munch,dQR7ZcEsOC9L-LKRYwekUA,https://www.yelp.com/biz/pok%C3%A9-munch-creve-coeur?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,153,"{""630 N New Ballas Rd"",""Creve Coeur, MO 63141""}",23901,https://s3-media3.fl.yelpcdn.com/bphoto/XCiPojtrtE0a6UxKJqg76w/o.jpg,38.66780333,-90.44315804,Famous Falafel,40.551081,-74.150392,1409.261228,0.166666667,Al Masry,40.7040908,-74.0131726,1421.87,0.222222222,TRUE,Halal�meat.,
3867,Kennedy Fried Chicken,uO_-SP8xeBVRbwi4IEQq9Q,https://www.yelp.com/biz/kennedy-fried-chicken-corona?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12,"{""3559 Junction Blvd"",""Corona, NY 11368""}",24059,https://s3-media2.fl.yelpcdn.com/bphoto/gEmRrumXVx4kIc27nmAPXw/o.jpg,40.75169705,-73.87074574,Zaytoun,40.7471947,-73.8837387,1.203567182,0.071428571,Affy's Premium Grill,40.764918,-73.9551707,7.261224346,0.195121951,TRUE,"Halal�certification visible on the wall, so that good.",
3873,Oasis Pizza & Gyro,_Culzd_Joe6auUw5e2Qu-Q,https://www.yelp.com/biz/oasis-pizza-and-gyro-sunnyside?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,75,"{""40-02 Queens Blvd"",""Sunnyside, NY 11104""}",25008,https://s3-media1.fl.yelpcdn.com/bphoto/3luJ4ntYu9wWk8WF7UK73w/o.jpg,40.743399,-73.9241866,Tangra Asian Fusion (II),40.7440906,-73.9252779,0.119859809,0.238095238,Affy's Premium Grill,40.764918,-73.9551707,3.540742658,0.368421053,FALSE,"But their gyro is bland, the regular�halal�cart guy usually offers a much more tastier and cheaper gyro.",
3875,Lumas Halal Food,kEldSvOsAvaBVPHnN5pGEQ,https://www.yelp.com/biz/lumas-halal-food-west-hempstead?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12,"{""23-45 Westminster Rd"",""West Hempstead, NY 11552""}",25068,https://s3-media2.fl.yelpcdn.com/bphoto/pucwElPwELKN4ihNEj8AGw/o.jpg,40.703765,-73.641758,New Sunshine Grill & Restaurant ,40.7366609,-73.7124951,6.994135074,0.25,Asian Taste 86 Halal Food,40.8018929,-73.9344242,26.95915599,0.634146341,TRUE,In name,
3876,Sagar Chinese - Bellerose,M0-rlIz0GAMZ9pNz1rgxKw,https://www.yelp.com/biz/sagar-chinese-bellerose-bellerose?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,206,"{""252-05 Union Tpke"",""Bellerose, NY 11426""}",25072,https://s3-media1.fl.yelpcdn.com/bphoto/NFlqdVLLGDfB-c-o5_rg7w/o.jpg,40.7437943,-73.7184192,Hamza & Medina Halal Food,40.7364947,-73.713286,0.919702938,0.32,Asian Taste 86 Halal Food,40.8018929,-73.9344242,19.3026081,0.36,TRUE,I like the fact that it's�halal�as the meat tastes more tender and delicious.,
3924,Ali Baba Grill Cafe,_5drMJonomDWWbSp9G7POA,https://www.yelp.com/biz/ali-baba-grill-cafe-fort-walton-beach-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,125,"{""550 Mary Esther Cut Off"",""Ste 13"",""Fort Walton Beach, FL 32548""}",27223,https://s3-media2.fl.yelpcdn.com/bphoto/wId0NNgNmiGw6xOwa0K-NA/o.jpg,30.4212688,-86.6522342,Bistro Grill,40.5425821,-74.1453515,1593.389612,0.451612903,Al Masry,40.7040908,-74.0131726,1613.599989,0.37037037,TRUE,Great food but Hakal authenticity is slightly doubtful though I had the food because the owner being Muslim assured me its�Halal.,
3925,Holi Indian Grill,s-eYjzlCh1OcAQbQdt6KhQ,https://www.yelp.com/biz/holi-indian-grill-panama-city-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,57,"{""3102 W 23rd St"",""Panama City, FL 32405""}",27224,https://s3-media2.fl.yelpcdn.com/bphoto/oVAifUfVERoPP4jfKtj2yA/o.jpg,30.19018,-85.70124,Bistro Grill,40.5425821,-74.1453515,1553.805468,0.482758621,Al Masry,40.7040908,-74.0131726,1574.326632,0.32,TRUE,"The menu caters to omnivores, vegans, and those needing gluten free,�halal, and Jain.",
3932,Nanking,7rTl_d-dqlK5dGG31ogSBg,https://www.yelp.com/biz/nanking-south-ozone-park-6?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,349,"{""134-07 Rockaway Blvd"",""South Ozone Park, NY 11420""}",27343,https://s3-media2.fl.yelpcdn.com/bphoto/6n4J1Ho8OXiLjQdHLZvweA/o.jpg,40.67484,-73.80398,Nanking,40.674839,-73.803978,0.000186905,1,Peri Peri Grill House,40.729432,-73.978802,15.93839544,0.071428571,TRUE,,
3933,Abdul Halal Food Cart,l3v_z3IZv0zJJfmMHaxeIw,https://www.yelp.com/biz/abdul-halal-food-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12,"{""Liberty Ave & Lefferts Blvd"",""New York, NY 11419""}",27365,https://s3-media3.fl.yelpcdn.com/bphoto/eq7fTNLrEjOwyrAu1HWwWA/o.jpg,40.68623,-73.82417,Abdul Halal Food Cart,40.68620062,-73.82417478,0.003291155,1,Peri Peri Grill House,40.729432,-73.978802,13.89112491,0.19047619,TRUE,In name,
3942,Shah��_��_��_s Halal- Boston,Xbo2UqJs8ZEP-da9U46LZg,https://www.yelp.com/biz/shah-s-halal-boston-boston?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,27,"{""1124 Boylston St"",""Boston, MA 02215""}",27542,https://s3-media3.fl.yelpcdn.com/bphoto/M3hebZM_gk7Bq_4At3z3ng/o.jpg,42.34669,-71.08892,Singas Famous Pizza,40.9826044,-73.8265533,273.3298959,0.307692308,The Soul Spot,40.8615532,-73.9250403,287.8593627,0.242424242,TRUE,In name,
3943,Nachlo: Authentic Mexican and Pakistani Cuisine,lL-SMeoEoFF4s213XmJ7ig,https://www.yelp.com/biz/nachlo-authentic-mexican-and-pakistani-cuisine-roxbury-crossing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,33,"{""1443 Tremont St"",""Roxbury Crossing, MA 02120""}",27543,https://s3-media2.fl.yelpcdn.com/bphoto/BHORqSmG3DSUKC_WAKekxg/o.jpg,42.33199891,-71.09679729,Singas Famous Pizza,40.9826044,-73.8265533,271.9028574,0.181818182,The Soul Spot,40.8615532,-73.9250403,286.4098238,0.1,TRUE,Also totally�Halal.,
3945,Ariana Restaurant,#NAME?,https://www.yelp.com/biz/ariana-restaurant-brighton?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,407,"{""384 Western Ave"",""Brighton, MA 02135""}",27545,https://s3-media3.fl.yelpcdn.com/bphoto/zO6rYhWRbXGQUz2oOZxxxQ/o.jpg,42.36273733,-71.13787853,Singas Famous Pizza,40.9826044,-73.8265533,270.9400984,0.277777778,The Soul Spot,40.8615532,-73.9250403,285.551018,0.133333333,TRUE,Went here with a friend who was ecstatic that everything was�halal.,
3947,Helmand Restaurant,D2pEDsQBUO5GIgyT8oKUxg,https://www.yelp.com/biz/helmand-restaurant-cambridge?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,861,"{""143 1st St"",""Cambridge, MA 02142""}",27548,https://s3-media3.fl.yelpcdn.com/bphoto/R7MNwygnnPT5wW89HVYN3Q/o.jpg,42.36649,-71.07801,Singas Famous Pizza,40.9826044,-73.8265533,275.2790811,0.108108108,The Soul Spot,40.8615532,-73.9250403,289.8379328,0.258064516,TRUE,And the food was�halal.,
3948,Garlic 'n Lemons,3942kJZKI8gsJO0BdRsneA,https://www.yelp.com/biz/garlic-n-lemons-allston?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,589,"{""133 Harvard Ave"",""Allston, MA 02134""}",27549,https://s3-media2.fl.yelpcdn.com/bphoto/5BEuFgYcxlqBIBZlX8pHMw/o.jpg,42.35210918,-71.13189541,Singas Famous Pizza,40.9826044,-73.8265533,270.6985954,0.285714286,The Soul Spot,40.8615532,-73.9250403,285.2822244,0.206896552,TRUE,And the best part of it all is that the meat is�halal�(which is permissible to eat by Muslims).,
3955,Garden Halal Meat,iFrhmMey3APwRSOkLHdulQ,https://www.yelp.com/biz/garden-halal-meat-boston?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,24,"{""96 Blackstone St"",""Boston, MA 02109""}",27556,https://s3-media3.fl.yelpcdn.com/bphoto/c1OM_cyUZLPiH9vrby2RwQ/o.jpg,42.3614642,-71.0563129,Singas Famous Pizza,40.9826044,-73.8265533,276.4720823,0.222222222,The Soul Spot,40.8615532,-73.9250403,290.9992702,0.333333333,TRUE,In name,
3956,Guru The Caterer,Q-_5cf30RqSxqD-_rjNFxA,https://www.yelp.com/biz/guru-the-caterer-somerville-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,420,"{""1295 Broadway"",""Somerville, MA 02144""}",27557,https://s3-media2.fl.yelpcdn.com/bphoto/bYxDh4p7E4ccVtzk_XZXIA/o.jpg,42.40574,-71.13081,Singas Famous Pizza,40.9826044,-73.8265533,274.0939417,0.171428571,The Soul Spot,40.8615532,-73.9250403,288.7812208,0.344827586,TRUE,"Just like homemade, plus it's�halal.",
3957,Royal East Restaurant,7TStzQMNtPQIBNaIYcZ_zw,https://www.yelp.com/biz/royal-east-restaurant-cambridge?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,205,"{""792 Main St"",""Cambridge, MA 02139""}",27598,https://s3-media4.fl.yelpcdn.com/bphoto/FVujcLCEzi8JkhYo9H40iA/o.jpg,42.3631003,-71.0971097,Singas Famous Pizza,40.9826044,-73.8265533,273.758946,0.25,The Soul Spot,40.8615532,-73.9250403,288.3299424,0.235294118,FALSE,"They also serve a selection of�halal�chicken dishes including a crispy roasted garlic chicken, and chicken curry to go with the roti canai.",
3959,Ashur Restaurant,00auKm-dnzG62uRQahOUhg,https://www.yelp.com/biz/ashur-restaurant-boston-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,47,"{""291 Roxbury St"",""Boston, MA 02119""}",27600,https://s3-media4.fl.yelpcdn.com/bphoto/0GGML3eSttMjXVAgsstqlw/o.jpg,42.33040619,-71.09432983,Singas Famous Pizza,40.9826044,-73.8265533,271.9785458,0.228571429,The Soul Spot,40.8615532,-73.9250403,286.4796885,0.275862069,TRUE,"�I left a tip for the staff, they immediately donated it, so not only the food is�halal, so are the owners.",
3964,Alden & Harlow,lad_3DljDhzE61u_GbseTA,https://www.yelp.com/biz/alden-and-harlow-cambridge?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1250,"{""40 Brattle St"",""Cambridge, MA 02138""}",27605,https://s3-media2.fl.yelpcdn.com/bphoto/JEOEYn5EqHuU4SS-qMVNqA/o.jpg,42.373561,-71.121464,Singas Famous Pizza,40.9826044,-73.8265533,272.7294235,0.242424242,The Soul Spot,40.8615532,-73.9250403,287.3454327,0.222222222,FALSE,With that said the meat for the burgers and the steak are�Halal. �The lamb is also�Halal.,
3965,Mehak,WjnPQa6DYwnOLWA1X3EISg,https://www.yelp.com/biz/mehak-boston-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,210,"{""329 Sumner St"",""Boston, MA 02128""}",27606,https://s3-media2.fl.yelpcdn.com/bphoto/HEDyPJnV1MTUH938uMZc8A/o.jpg,42.36710358,-71.03607941,Singas Famous Pizza,40.9826044,-73.8265533,278.2097152,0.083333333,The Soul Spot,40.8615532,-73.9250403,292.7283786,0.111111111,TRUE,They also offer goat and all the meats are�halal.,
3974,Ali's Roti Restaurant & Takeout,QdWjh0yisgIiax6sWX6f2g,https://www.yelp.com/biz/alis-roti-restaurant-and-takeout-roxbury-crossing?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,63,"{""1035 Tremont St"",""Roxbury Crossing, MA 02120""}",27615,https://s3-media4.fl.yelpcdn.com/bphoto/Du4SjKHRRMtVnwrGbo1TyQ/o.jpg,42.336621,-71.085588,Singas Famous Pizza,40.9826044,-73.8265533,272.9560209,0.24,The Soul Spot,40.8615532,-73.9250403,287.4613153,0.181818182,TRUE,"Also they are�halal, big plus.",
3984,Spyce,cOk43K9MNNwePZo2hjsBxQ,https://www.yelp.com/biz/spyce-boston-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,263,"{""241 Washington St"",""Boston, MA 02201""}",27665,https://s3-media3.fl.yelpcdn.com/bphoto/gfmYf8leVKffOnbMFc1h9Q/o.jpg,42.35804,-71.05815,Singas Famous Pizza,40.9826044,-73.8265533,276.1392506,0.083333333,The Soul Spot,40.8615532,-73.9250403,290.6612797,0.222222222,FALSE,It reminds of the bowls from�Halal�guys and that's a good thing.,
3994,The Village Kitchen,kUrvoceeRb9q4WmunB_1SA,https://www.yelp.com/biz/the-village-kitchen-cambridge?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,132,"{""359 Huron Ave"",""Cambridge, MA 02138""}",27675,https://s3-media1.fl.yelpcdn.com/bphoto/Xx2vcGVkMTGeUnx4-c9u3g/o.jpg,42.38133,-71.1384999,Singas Famous Pizza,40.9826044,-73.8265533,272.0472304,0.157894737,The Soul Spot,40.8615532,-73.9250403,286.6953131,0.4375,TRUE,"VK has great sandwiches and pasta, with the added bonus that the meat is�halal.",
